Unnamed: 0,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
268,HAN,LKO,12:20:00,6,01:05:00,13:25:00,6,QA352,QA,QAirline,6730,,15343.0
269,HAN,LKO,18:30:00,5,01:05:00,19:35:00,5,QA302,QA,QAirline,6730,,15343.0
270,HAN,LKO,07:05:00,2,01:05:00,08:10:00,2,QA483,QA,QAirline,6730,,14743.0
271,HAN,LKO,12:20:00,2,01:05:00,13:25:00,2,QA436,QA,QAirline,6730,,14743.0
272,HAN,LKO,12:20:00,4,01:05:00,13:25:00,4,QA240,QA,QAirline,6730,,14743.0
273,HAN,LKO,18:30:00,0,01:05:00,19:35:00,0,QA226,QA,QAirline,6730,,14743.0
274,HAN,LKO,07:05:00,4,01:05:00,08:10:00,4,QA464,QA,QAirline,6730,,14743.0
275,HAN,LKO,12:20:00,0,01:05:00,13:25:00,0,QA487,QA,QAirline,6730,,28422.0
276,HAN,LKO,12:20:00,1,01:05:00,13:25:00,1,QA229,QA,QAirline,6730,,14743.0
277,HAN,LKO,12:20:00,5,01:05:00,13:25:00,5,QA408,QA,QAirline,6730,,15343.0
278,HAN,LKO,18:30:00,2,01:05:00,19:35:00,2,QA441,QA,QAirline,6730,,14743.0
279,HAN,LKO,07:05:00,0,01:05:00,08:10:00,0,QA305,QA,QAirline,7087,,15344.0
280,HAN,LKO,18:30:00,1,01:05:00,19:35:00,1,QA421,QA,QAirline,7087,,
281,HAN,CJB,11:45:00,0,02:55:00,14:40:00,0,QA119,QA,QAirline,13306,23876.0,41235.0
282,HAN,CJB,11:45:00,6,02:55:00,14:40:00,6,QA247,QA,QAirline,13306,16805.0,
283,HAN,CJB,11:45:00,5,02:55:00,14:40:00,5,QA167,QA,QAirline,13485,16805.0,78327.0
284,HAN,CJB,11:45:00,3,02:55:00,14:40:00,3,QA341,QA,QAirline,13485,16805.0,36921.0
285,HAN,CJB,11:45:00,1,02:55:00,14:40:00,1,QA167,QA,QAirline,13485,16805.0,36921.0
286,HAN,CJB,09:45:00,2,04:40:00,14:25:00,2,QA406,QA,QAirline,13488,,
287,HAN,CJB,09:45:00,1,04:40:00,14:25:00,1,QA145,QA,QAirline,13488,,
288,HAN,CJB,09:45:00,0,04:40:00,14:25:00,0,QA345,QA,QAirline,13488,,
289,HAN,CJB,09:45:00,3,04:40:00,14:25:00,3,QA395,QA,QAirline,13488,,
290,HAN,CJB,18:35:00,5,02:45:00,21:20:00,5,QA200,QA,QAirline,13874,,
291,HAN,CJB,18:35:00,0,02:45:00,21:20:00,0,QA224,QA,QAirline,13874,,
292,HAN,CJB,18:35:00,4,02:45:00,21:20:00,4,QA370,QA,QAirline,13874,,
293,HAN,CJB,18:35:00,1,02:45:00,21:20:00,1,QA419,QA,QAirline,13874,,
294,HAN,CJB,18:35:00,2,02:45:00,21:20:00,2,QA134,QA,QAirline,13874,,
295,HAN,CJB,18:35:00,6,02:45:00,21:20:00,6,QA298,QA,QAirline,13874,,
296,HAN,CJB,18:35:00,3,02:45:00,21:20:00,3,QA167,QA,QAirline,13874,,
297,HAN,CJB,06:10:00,4,02:50:00,09:00:00,4,QA110,QA,QAirline,13874,,
298,HAN,CJB,06:10:00,3,02:50:00,09:00:00,3,QA122,QA,QAirline,13874,,
299,HAN,CJB,06:10:00,2,02:50:00,09:00:00,2,QA169,QA,QAirline,13874,,
300,HAN,CJB,06:10:00,5,02:50:00,09:00:00,5,QA186,QA,QAirline,13874,,
301,HAN,CJB,06:10:00,6,02:50:00,09:00:00,6,QA103,QA,QAirline,13874,,
302,HAN,CJB,06:10:00,0,02:50:00,09:00:00,0,QA290,QA,QAirline,13874,,
303,HAN,CJB,11:45:00,4,02:55:00,14:40:00,4,QA281,QA,QAirline,14071,16805.0,68230.0
304,HAN,CJB,11:45:00,2,02:55:00,14:40:00,2,QA289,QA,QAirline,14071,16805.0,41235.0
305,HAN,CJB,09:45:00,4,04:40:00,14:25:00,4,QA458,QA,QAirline,14770,,
306,HAN,PNQ,20:35:00,2,02:10:00,22:45:00,2,QA144,QA,QAirline,5241,,
307,HAN,PNQ,18:25:00,2,02:10:00,20:35:00,2,QA281,QA,QAirline,5241,,
308,HAN,PNQ,18:25:00,1,02:10:00,20:35:00,1,QA420,QA,QAirline,5241,,
309,HAN,PNQ,14:55:00,1,02:15:00,17:10:00,1,QA286,QA,QAirline,5241,,
310,HAN,PNQ,09:25:00,1,02:15:00,11:40:00,1,QA261,QA,QAirline,5241,,
311,HAN,PNQ,14:55:00,2,02:15:00,17:10:00,2,QA358,QA,QAirline,5241,,
312,HAN,PNQ,09:25:00,2,02:15:00,11:40:00,2,QA203,QA,QAirline,5241,,
313,HAN,PNQ,09:25:00,6,02:15:00,11:40:00,6,QA259,QA,QAirline,5715,,
314,HAN,PNQ,09:20:00,0,02:00:00,11:20:00,0,QA192,QA,QAirline,5739,,
315,HAN,PNQ,20:25:00,0,02:10:00,22:35:00,0,QA109,QA,QAirline,5739,,
316,HAN,PNQ,09:20:00,1,02:00:00,11:20:00,1,QA435,QA,QAirline,5794,,
317,HAN,PNQ,20:25:00,1,02:10:00,22:35:00,1,QA372,QA,QAirline,5794,,
318,HAN,PNQ,20:25:00,2,02:10:00,22:35:00,2,QA227,QA,QAirline,5794,,
319,HAN,PNQ,09:25:00,6,01:55:00,11:20:00,6,QA371,QA,QAirline,5852,,
320,HAN,PNQ,18:25:00,0,02:10:00,20:35:00,0,QA149,QA,QAirline,6094,,
321,HAN,PNQ,20:35:00,6,02:10:00,22:45:00,6,QA183,QA,QAirline,6206,,
322,HAN,PNQ,20:35:00,0,02:10:00,22:45:00,0,QA146,QA,QAirline,6206,,
323,HAN,PNQ,09:25:00,0,02:15:00,11:40:00,0,QA374,QA,QAirline,6206,,
324,HAN,PNQ,14:55:00,0,02:15:00,17:10:00,0,QA188,QA,QAirline,6206,,
325,HAN,PNQ,15:30:00,2,01:55:00,17:25:00,2,QA159,QA,QAirline,6326,,
326,HAN,PNQ,15:30:00,1,01:55:00,17:25:00,1,QA305,QA,QAirline,6326,,
327,HAN,PNQ,15:30:00,0,01:55:00,17:25:00,0,QA214,QA,QAirline,6326,,
328,HAN,PNQ,04:10:00,6,02:05:00,06:15:00,6,QA387,QA,QAirline,6326,,
329,HAN,PNQ,04:10:00,2,02:05:00,06:15:00,2,QA217,QA,QAirline,6326,,
330,HAN,PNQ,04:10:00,1,02:05:00,06:15:00,1,QA200,QA,QAirline,6326,,
331,HAN,IXB,08:00:00,4,02:00:00,10:00:00,4,QA140,QA,QAirline,9070,,
332,HAN,IXB,08:00:00,6,02:00:00,10:00:00,6,QA242,QA,QAirline,9070,,
333,HAN,IXB,08:00:00,5,02:00:00,10:00:00,5,QA337,QA,QAirline,9253,,
334,HAN,IXB,08:00:00,1,02:00:00,10:00:00,1,QA295,QA,QAirline,9253,,
335,HAN,IXB,08:00:00,2,02:00:00,10:00:00,2,QA329,QA,QAirline,9253,,
336,HAN,IXB,08:00:00,3,02:00:00,10:00:00,3,QA447,QA,QAirline,9253,,
337,HAN,IXB,06:30:00,6,02:00:00,08:30:00,6,QA214,QA,QAirline,9254,,
338,HAN,IXB,06:30:00,1,02:00:00,08:30:00,1,QA462,QA,QAirline,9254,,
339,HAN,IXB,06:30:00,5,02:00:00,08:30:00,5,QA318,QA,QAirline,9254,,
340,HAN,IXB,06:30:00,0,02:00:00,08:30:00,0,QA199,QA,QAirline,9254,,
341,HAN,IXB,06:30:00,3,02:00:00,08:30:00,3,QA112,QA,QAirline,9254,,
342,HAN,IXB,06:30:00,2,02:00:00,08:30:00,2,QA145,QA,QAirline,9254,,
343,HAN,IXB,13:05:00,3,02:15:00,15:20:00,3,QA104,QA,QAirline,9254,,
344,HAN,IXB,13:05:00,5,02:15:00,15:20:00,5,QA264,QA,QAirline,9254,,
345,HAN,IXB,13:05:00,2,02:15:00,15:20:00,2,QA125,QA,QAirline,9254,,
346,HAN,IXB,13:05:00,4,02:15:00,15:20:00,4,QA196,QA,QAirline,9254,,
347,HAN,IXB,13:05:00,0,02:15:00,15:20:00,0,QA436,QA,QAirline,9254,,
348,HAN,IXB,13:05:00,1,02:15:00,15:20:00,1,QA331,QA,QAirline,9254,,
349,HAN,IXB,13:05:00,6,02:15:00,15:20:00,6,QA251,QA,QAirline,9254,,
350,HAN,IXB,11:00:00,5,02:40:00,13:40:00,5,QA122,QA,QAirline,9254,,
351,HAN,IXB,11:00:00,3,02:40:00,13:40:00,3,QA362,QA,QAirline,9254,,
352,HAN,IXB,11:00:00,6,02:40:00,13:40:00,6,QA438,QA,QAirline,9254,,
353,HAN,IXB,11:20:00,5,01:55:00,13:15:00,5,QA246,QA,QAirline,9256,,21127.0
354,HAN,IXB,11:20:00,6,01:55:00,13:15:00,6,QA372,QA,QAirline,9256,,42794.0
355,HAN,IXB,11:20:00,2,01:55:00,13:15:00,2,QA234,QA,QAirline,9256,,20785.0
356,HAN,GAU,15:20:00,5,02:25:00,17:45:00,5,QA214,QA,QAirline,9975,10638.0,32809.0
357,HAN,GAU,09:40:00,5,02:25:00,12:05:00,5,QA462,QA,QAirline,9975,12620.0,32809.0
358,HAN,GAU,09:40:00,1,02:25:00,12:05:00,1,QA477,QA,QAirline,9975,14761.0,32809.0
359,HAN,GAU,09:40:00,3,02:25:00,12:05:00,3,QA100,QA,QAirline,9975,14761.0,28957.0
360,HAN,GAU,09:40:00,2,02:25:00,12:05:00,2,QA230,QA,QAirline,9975,21341.0,32809.0
361,HAN,GAU,09:40:00,6,02:25:00,12:05:00,6,QA491,QA,QAirline,9975,14761.0,32809.0
362,HAN,GAU,09:40:00,4,02:25:00,12:05:00,4,QA101,QA,QAirline,9975,14761.0,32809.0
363,HAN,GAU,15:20:00,1,02:25:00,17:45:00,1,QA315,QA,QAirline,10157,14761.0,46078.0
364,HAN,GAU,09:40:00,0,02:25:00,12:05:00,0,QA370,QA,QAirline,10157,14761.0,29160.0
365,HAN,GAU,15:20:00,3,02:25:00,17:45:00,3,QA274,QA,QAirline,10157,14761.0,28957.0
366,HAN,GAU,15:20:00,2,02:25:00,17:45:00,2,QA346,QA,QAirline,10157,14761.0,53675.0
367,HAN,GAU,15:20:00,4,02:25:00,17:45:00,4,QA211,QA,QAirline,10157,19201.0,32809.0
368,HAN,GAU,15:20:00,0,02:25:00,17:45:00,0,QA493,QA,QAirline,10157,24444.0,36120.0
369,HAN,GAU,10:20:00,0,02:15:00,12:35:00,0,QA161,QA,QAirline,10158,,
370,HAN,GAU,10:20:00,4,02:15:00,12:35:00,4,QA167,QA,QAirline,10158,,
371,HAN,GAU,10:20:00,1,02:15:00,12:35:00,1,QA214,QA,QAirline,10158,,
372,HAN,GAU,10:20:00,3,02:15:00,12:35:00,3,QA382,QA,QAirline,10158,,
373,HAN,GAU,10:20:00,6,02:15:00,12:35:00,6,QA237,QA,QAirline,10158,,
374,HAN,GAU,10:20:00,5,02:15:00,12:35:00,5,QA464,QA,QAirline,10158,,
375,HAN,GAU,10:20:00,2,02:15:00,12:35:00,2,QA466,QA,QAirline,10158,,
376,HAN,GAU,09:30:00,5,02:35:00,12:05:00,5,QA213,QA,QAirline,10159,,29665.0
377,HAN,GAU,09:30:00,2,02:35:00,12:05:00,2,QA144,QA,QAirline,10159,,29130.0
378,HAN,GAU,09:30:00,3,02:35:00,12:05:00,3,QA136,QA,QAirline,10159,,29130.0
379,HAN,GAU,09:30:00,6,02:35:00,12:05:00,6,QA377,QA,QAirline,10159,,29665.0
380,HAN,GAU,09:30:00,4,02:35:00,12:05:00,4,QA246,QA,QAirline,10159,,29130.0
381,HAN,VTZ,16:15:00,5,01:55:00,18:10:00,5,QA425,QA,QAirline,9417,,
382,HAN,VTZ,05:30:00,5,02:15:00,07:45:00,5,QA412,QA,QAirline,9441,,22207.0
383,HAN,VTZ,05:30:00,3,02:15:00,07:45:00,3,QA244,QA,QAirline,9525,,22207.0
384,HAN,VTZ,15:00:00,1,02:20:00,17:20:00,1,QA476,QA,QAirline,9525,,22207.0
385,HAN,VTZ,16:15:00,2,01:55:00,18:10:00,2,QA385,QA,QAirline,9911,,
386,HAN,VTZ,16:15:00,3,01:55:00,18:10:00,3,QA104,QA,QAirline,9911,,
387,HAN,VTZ,16:15:00,1,01:55:00,18:10:00,1,QA314,QA,QAirline,9911,,
388,HAN,VTZ,16:15:00,4,01:55:00,18:10:00,4,QA396,QA,QAirline,9911,,
389,HAN,VTZ,16:15:00,6,01:55:00,18:10:00,6,QA171,QA,QAirline,9911,,
390,HAN,VTZ,05:05:00,2,02:20:00,07:25:00,2,QA131,QA,QAirline,9911,,
391,HAN,VTZ,05:05:00,1,02:20:00,07:25:00,1,QA171,QA,QAirline,9911,,
392,HAN,VTZ,05:05:00,6,02:20:00,07:25:00,6,QA493,QA,QAirline,9911,,
393,HAN,VTZ,05:05:00,5,02:20:00,07:25:00,5,QA192,QA,QAirline,9911,,
394,HAN,VTZ,05:05:00,3,02:20:00,07:25:00,3,QA186,QA,QAirline,9911,,
395,HAN,VTZ,05:05:00,4,02:20:00,07:25:00,4,QA372,QA,QAirline,9911,,
396,HAN,VTZ,19:35:00,4,02:25:00,22:00:00,4,QA488,QA,QAirline,9911,,
397,HAN,VTZ,19:35:00,1,02:25:00,22:00:00,1,QA388,QA,QAirline,9911,,
398,HAN,VTZ,19:35:00,5,02:25:00,22:00:00,5,QA207,QA,QAirline,9911,,
399,HAN,VTZ,19:35:00,2,02:25:00,22:00:00,2,QA487,QA,QAirline,9911,,
400,HAN,VTZ,19:35:00,3,02:25:00,22:00:00,3,QA401,QA,QAirline,9911,,
401,HAN,VTZ,19:35:00,6,02:25:00,22:00:00,6,QA213,QA,QAirline,9911,,
402,HAN,VTZ,19:35:00,0,02:25:00,22:00:00,0,QA149,QA,QAirline,9911,,
403,HAN,VTZ,05:05:00,0,02:20:00,07:25:00,0,QA284,QA,QAirline,10268,,
404,HAN,ATQ,08:00:00,2,01:10:00,09:10:00,2,QA164,QA,QAirline,6546,7937.0,17087.0
405,HAN,ATQ,13:40:00,6,01:10:00,14:50:00,6,QA260,QA,QAirline,6546,9795.0,17278.0
406,HAN,ATQ,13:40:00,4,01:10:00,14:50:00,4,QA201,QA,QAirline,6546,8596.0,17087.0
407,HAN,ATQ,08:00:00,4,01:10:00,09:10:00,4,QA450,QA,QAirline,6546,7937.0,17087.0
408,HAN,ATQ,13:40:00,2,01:10:00,14:50:00,2,QA472,QA,QAirline,6546,8596.0,17087.0
409,HAN,ATQ,08:00:00,6,01:10:00,09:10:00,6,QA364,QA,QAirline,6546,7937.0,17278.0
410,HAN,ATQ,08:00:00,5,01:10:00,09:10:00,5,QA449,QA,QAirline,6546,8417.0,21401.0
411,HAN,ATQ,13:40:00,0,01:10:00,14:50:00,0,QA401,QA,QAirline,6546,8424.0,21401.0
412,HAN,ATQ,13:40:00,5,01:10:00,14:50:00,5,QA220,QA,QAirline,6546,8596.0,21401.0
413,HAN,ATQ,08:00:00,0,01:10:00,09:10:00,0,QA223,QA,QAirline,6546,8244.0,21401.0
414,HAN,ATQ,19:20:00,3,01:30:00,20:50:00,3,QA123,QA,QAirline,6728,,
415,HAN,ATQ,08:00:00,1,01:10:00,09:10:00,1,QA233,QA,QAirline,6729,7937.0,21401.0
416,HAN,ATQ,13:40:00,1,01:10:00,14:50:00,1,QA226,QA,QAirline,6729,8596.0,21401.0
417,HAN,ATQ,08:00:00,3,01:10:00,09:10:00,3,QA433,QA,QAirline,6729,7937.0,17087.0
418,HAN,ATQ,13:40:00,3,01:10:00,14:50:00,3,QA306,QA,QAirline,6729,8596.0,17425.0
419,HAN,ATQ,21:15:00,0,01:10:00,22:25:00,0,QA315,QA,QAirline,6730,,17201.0
420,HAN,ATQ,21:15:00,5,01:10:00,22:25:00,5,QA192,QA,QAirline,6730,,17200.0
421,HAN,ATQ,21:15:00,2,01:10:00,22:25:00,2,QA496,QA,QAirline,6730,,17200.0
422,HAN,ATQ,21:15:00,3,01:10:00,22:25:00,3,QA131,QA,QAirline,6730,,17537.0
423,HAN,ATQ,21:15:00,1,01:10:00,22:25:00,1,QA170,QA,QAirline,6730,,17200.0
424,HAN,ATQ,21:15:00,6,01:10:00,22:25:00,6,QA358,QA,QAirline,6730,,17200.0
425,HAN,ATQ,21:15:00,4,01:10:00,22:25:00,4,QA120,QA,QAirline,6730,,17200.0
426,HAN,ATQ,22:10:00,0,01:15:00,23:25:00,0,QA203,QA,QAirline,7124,,
427,HAN,ATQ,22:10:00,3,01:15:00,23:25:00,3,QA366,QA,QAirline,7124,,
428,HAN,IXM,05:00:00,3,03:15:00,08:15:00,3,QA321,QA,QAirline,10631,,
429,HAN,IXM,05:00:00,1,03:15:00,08:15:00,1,QA120,QA,QAirline,11235,,
430,HAN,IXM,05:00:00,4,03:15:00,08:15:00,4,QA338,QA,QAirline,11235,,
431,HAN,IXM,05:00:00,2,03:15:00,08:15:00,2,QA464,QA,QAirline,11235,,
432,HAN,IXM,05:00:00,5,03:15:00,08:15:00,5,QA258,QA,QAirline,11235,,
433,HAN,IXM,05:00:00,6,03:15:00,08:15:00,6,QA261,QA,QAirline,11839,,
434,HAN,IXM,05:00:00,0,03:15:00,08:15:00,0,QA350,QA,QAirline,12442,,
435,HAN,NAG,05:15:00,0,01:45:00,07:00:00,0,QA107,QA,QAirline,8036,,20068.0
436,HAN,NAG,05:15:00,4,01:45:00,07:00:00,4,QA185,QA,QAirline,8179,,20068.0
437,HAN,NAG,05:15:00,3,01:45:00,07:00:00,3,QA325,QA,QAirline,8179,,20068.0
438,HAN,NAG,05:15:00,6,01:45:00,07:00:00,6,QA117,QA,QAirline,8179,,20068.0
439,HAN,NAG,05:15:00,1,01:45:00,07:00:00,1,QA436,QA,QAirline,8179,,20068.0
440,HAN,NAG,17:50:00,1,01:45:00,19:35:00,1,QA469,QA,QAirline,8456,,
441,HAN,NAG,17:50:00,2,01:45:00,19:35:00,2,QA111,QA,QAirline,8456,,
442,HAN,NAG,17:50:00,0,01:45:00,19:35:00,0,QA328,QA,QAirline,8456,,
443,HAN,NAG,09:35:00,0,01:30:00,11:05:00,0,QA295,QA,QAirline,8578,,
444,HAN,NAG,09:35:00,2,01:30:00,11:05:00,2,QA219,QA,QAirline,8578,,
445,HAN,NAG,09:35:00,3,01:30:00,11:05:00,3,QA116,QA,QAirline,8578,,
446,HAN,NAG,05:15:00,4,01:40:00,06:55:00,4,QA359,QA,QAirline,8578,,
447,HAN,NAG,05:15:00,6,01:40:00,06:55:00,6,QA233,QA,QAirline,8578,,
448,HAN,NAG,13:25:00,4,01:40:00,15:05:00,4,QA496,QA,QAirline,8578,,
449,HAN,NAG,13:25:00,0,01:40:00,15:05:00,0,QA489,QA,QAirline,8578,,
450,HAN,NAG,13:25:00,3,01:40:00,15:05:00,3,QA228,QA,QAirline,8578,,
451,HAN,NAG,20:55:00,0,01:40:00,22:35:00,0,QA161,QA,QAirline,8578,,
452,HAN,NAG,20:55:00,5,01:40:00,22:35:00,5,QA269,QA,QAirline,8578,,
453,HAN,NAG,13:25:00,5,01:40:00,15:05:00,5,QA193,QA,QAirline,8578,,
454,HAN,NAG,20:55:00,4,01:40:00,22:35:00,4,QA384,QA,QAirline,8578,,
455,HAN,NAG,13:25:00,2,01:40:00,15:05:00,2,QA244,QA,QAirline,8578,,
456,HAN,NAG,20:55:00,2,01:40:00,22:35:00,2,QA144,QA,QAirline,8578,,
457,HAN,NAG,05:15:00,2,01:40:00,06:55:00,2,QA184,QA,QAirline,8578,,
458,HAN,NAG,17:50:00,6,01:45:00,19:35:00,6,QA369,QA,QAirline,8578,,
459,HAN,NAG,17:50:00,5,01:45:00,19:35:00,5,QA223,QA,QAirline,8578,,
460,HAN,IXC,13:40:00,1,01:05:00,14:45:00,1,QA448,QA,QAirline,6058,7336.0,35363.0
461,HAN,IXC,17:10:00,1,01:05:00,18:15:00,1,QA427,QA,QAirline,6058,7163.0,18705.0
462,HAN,IXC,13:40:00,4,01:05:00,14:45:00,4,QA239,QA,QAirline,6058,7336.0,23019.0
463,HAN,IXC,13:40:00,6,01:05:00,14:45:00,6,QA253,QA,QAirline,6058,11053.0,39677.0
464,HAN,IXC,13:40:00,2,01:05:00,14:45:00,2,QA294,QA,QAirline,6058,7336.0,30570.0
465,HAN,IXC,17:10:00,6,01:05:00,18:15:00,6,QA489,QA,QAirline,6058,7336.0,23019.0
466,HAN,IXC,17:10:00,2,01:05:00,18:15:00,2,QA351,QA,QAirline,6058,9614.0,18705.0
467,HAN,IXC,17:10:00,4,01:05:00,18:15:00,4,QA340,QA,QAirline,6058,7336.0,27693.0
468,HAN,IXC,17:10:00,5,01:05:00,18:15:00,5,QA197,QA,QAirline,6058,7336.0,23378.0
469,HAN,IXC,05:40:00,4,00:55:00,06:35:00,4,QA189,QA,QAirline,6646,,
470,HAN,IXC,21:10:00,2,00:55:00,22:05:00,2,QA109,QA,QAirline,6646,,
471,HAN,IXC,05:40:00,6,00:55:00,06:35:00,6,QA120,QA,QAirline,6646,,
472,HAN,IXC,05:40:00,0,00:55:00,06:35:00,0,QA197,QA,QAirline,6646,,
473,HAN,IXC,21:10:00,5,00:55:00,22:05:00,5,QA212,QA,QAirline,6646,,
474,HAN,IXC,21:10:00,3,00:55:00,22:05:00,3,QA386,QA,QAirline,6646,,
475,HAN,IXC,05:40:00,1,00:55:00,06:35:00,1,QA302,QA,QAirline,6646,,
476,HAN,IXC,17:15:00,0,00:55:00,18:10:00,0,QA101,QA,QAirline,6646,,
477,HAN,IXC,17:15:00,2,00:55:00,18:10:00,2,QA441,QA,QAirline,6646,,
478,HAN,IXC,21:10:00,1,00:55:00,22:05:00,1,QA265,QA,QAirline,6646,,
479,HAN,IXC,21:10:00,0,00:55:00,22:05:00,0,QA438,QA,QAirline,6646,,
480,HAN,IXC,17:15:00,3,00:55:00,18:10:00,3,QA388,QA,QAirline,6646,,
481,HAN,IXC,21:10:00,4,00:55:00,22:05:00,4,QA100,QA,QAirline,6646,,
482,HAN,IXC,21:10:00,6,00:55:00,22:05:00,6,QA372,QA,QAirline,6646,,
483,HAN,IXC,05:40:00,2,00:55:00,06:35:00,2,QA162,QA,QAirline,6646,,
484,HAN,IXC,17:15:00,1,00:55:00,18:10:00,1,QA399,QA,QAirline,6646,,
485,HAN,IXJ,12:45:00,2,01:30:00,14:15:00,2,QA120,QA,QAirline,4393,,
486,HAN,IXJ,14:00:00,2,01:35:00,15:35:00,2,QA231,QA,QAirline,4393,,
487,HAN,IXJ,09:20:00,2,01:20:00,10:40:00,2,QA179,QA,QAirline,4723,,
488,HAN,IXJ,13:25:00,6,01:30:00,14:55:00,6,QA293,QA,QAirline,6429,8596.0,24098.0
489,HAN,IXJ,13:25:00,1,01:30:00,14:55:00,1,QA379,QA,QAirline,6429,8596.0,24098.0
490,HAN,IXJ,13:25:00,3,01:30:00,14:55:00,3,QA374,QA,QAirline,6609,8596.0,24098.0
491,HAN,IXJ,13:25:00,4,01:30:00,14:55:00,4,QA455,QA,QAirline,6609,8596.0,21701.0
492,HAN,IXJ,13:25:00,5,01:30:00,14:55:00,5,QA291,QA,QAirline,6609,8596.0,24098.0
493,HAN,IXJ,09:20:00,6,01:20:00,10:40:00,6,QA278,QA,QAirline,6610,,
494,HAN,IXJ,09:20:00,3,01:20:00,10:40:00,3,QA347,QA,QAirline,6610,,
495,HAN,IXJ,09:20:00,0,01:20:00,10:40:00,0,QA467,QA,QAirline,6610,,
496,HAN,IXJ,09:20:00,1,01:20:00,10:40:00,1,QA234,QA,QAirline,6610,,
497,HAN,IXJ,09:20:00,4,01:20:00,10:40:00,4,QA318,QA,QAirline,6610,,
498,HAN,IXJ,10:50:00,5,01:30:00,12:20:00,5,QA322,QA,QAirline,6610,,20495.0
499,HAN,IXJ,10:50:00,6,01:30:00,12:20:00,6,QA105,QA,QAirline,6610,,20495.0
500,HAN,IXJ,13:25:00,2,01:30:00,14:55:00,2,QA240,QA,QAirline,6708,8596.0,19784.0
501,HAN,IXJ,12:45:00,1,01:30:00,14:15:00,1,QA111,QA,QAirline,6879,,
502,HAN,IXJ,12:45:00,0,01:30:00,14:15:00,0,QA240,QA,QAirline,6879,,
503,HAN,IXJ,14:00:00,1,01:35:00,15:35:00,1,QA184,QA,QAirline,6879,,
504,HAN,IXJ,14:00:00,0,01:35:00,15:35:00,0,QA275,QA,QAirline,6879,,
505,HAN,IXJ,10:50:00,4,01:30:00,12:20:00,4,QA224,QA,QAirline,6960,,19896.0
506,HAN,IXJ,10:50:00,0,01:30:00,12:20:00,0,QA294,QA,QAirline,6960,,19896.0
507,HAN,IXJ,12:45:00,6,01:30:00,14:15:00,6,QA360,QA,QAirline,6996,,
508,HAN,IXJ,12:45:00,5,01:30:00,14:15:00,5,QA221,QA,QAirline,6996,,
509,HAN,IXJ,12:45:00,3,01:30:00,14:15:00,3,QA456,QA,QAirline,6996,,
510,HAN,SXR,13:50:00,1,01:35:00,15:25:00,1,QA333,QA,QAirline,4286,,
511,HAN,SXR,14:50:00,1,01:35:00,16:25:00,1,QA213,QA,QAirline,4286,,
512,HAN,SXR,16:35:00,1,01:35:00,18:10:00,1,QA466,QA,QAirline,4286,,
513,HAN,SXR,09:25:00,1,01:35:00,11:00:00,1,QA402,QA,QAirline,4286,,
514,HAN,SXR,13:50:00,0,01:35:00,15:25:00,0,QA128,QA,QAirline,4528,,
515,HAN,SXR,16:35:00,0,01:35:00,18:10:00,0,QA293,QA,QAirline,4528,,
516,HAN,SXR,14:50:00,0,01:35:00,16:25:00,0,QA383,QA,QAirline,4528,,
517,HAN,SXR,05:20:00,1,01:25:00,06:45:00,1,QA287,QA,QAirline,4773,,
518,HAN,SXR,05:20:00,3,01:25:00,06:45:00,3,QA308,QA,QAirline,4773,,
519,HAN,SXR,13:45:00,0,01:25:00,15:10:00,0,QA456,QA,QAirline,4773,,
520,HAN,SXR,13:45:00,1,01:25:00,15:10:00,1,QA276,QA,QAirline,4773,,
521,HAN,SXR,17:45:00,0,01:25:00,19:10:00,0,QA232,QA,QAirline,4773,,
522,HAN,SXR,11:00:00,1,01:30:00,12:30:00,1,QA188,QA,QAirline,4773,,
523,HAN,SXR,06:10:00,3,01:30:00,07:40:00,3,QA297,QA,QAirline,4773,,
524,HAN,SXR,11:50:00,1,01:30:00,13:20:00,1,QA126,QA,QAirline,4773,,
525,HAN,SXR,19:35:00,3,01:30:00,21:05:00,3,QA230,QA,QAirline,4773,,
526,HAN,SXR,11:50:00,0,01:30:00,13:20:00,0,QA465,QA,QAirline,4773,,
527,HAN,SXR,06:10:00,1,01:30:00,07:40:00,1,QA191,QA,QAirline,4773,,
528,HAN,SXR,08:00:00,0,01:30:00,09:30:00,0,QA297,QA,QAirline,4773,,
529,HAN,SXR,19:35:00,1,01:30:00,21:05:00,1,QA270,QA,QAirline,4773,,
530,HAN,SXR,12:30:00,1,01:30:00,14:00:00,1,QA125,QA,QAirline,4773,,
531,HAN,SXR,12:30:00,4,01:30:00,14:00:00,4,QA203,QA,QAirline,4773,,
532,HAN,SXR,19:35:00,0,01:30:00,21:05:00,0,QA283,QA,QAirline,4773,,
533,HAN,SXR,12:30:00,3,01:30:00,14:00:00,3,QA483,QA,QAirline,4773,,
534,HAN,SXR,06:10:00,4,01:30:00,07:40:00,4,QA218,QA,QAirline,4773,,
535,HAN,IXE,07:40:00,4,02:35:00,10:15:00,4,QA105,QA,QAirline,12099,,
536,HAN,IXE,07:40:00,2,02:35:00,10:15:00,2,QA139,QA,QAirline,12581,,
537,HAN,IXE,07:40:00,6,02:35:00,10:15:00,6,QA413,QA,QAirline,12581,,
538,HAN,IXZ,05:30:00,3,04:50:00,10:20:00,3,QA411,QA,QAirline,12671,,
